date,namespace,cpu_used
2022-03-19,gamma,278.09094438644763
2022-03-20,gamma,176.05620070208693
2022-03-21,gamma,246.12783191120315
2022-03-22,gamma,271.9167671553161
2022-03-23,gamma,313.0560648863681
2022-03-24,gamma,387.6327631465509
2022-03-25,gamma,300.16276663708896
2022-03-26,gamma,335.89847904413995
2022-03-27,gamma,276.56651487380066
2022-03-28,gamma,308.52600784408287
2022-03-29,gamma,167.73305403344335
2022-03-30,gamma,213.59789521046173
2022-03-31,gamma,240.4632733012847
2022-04-01,gamma,268.1233387516284
2022-04-02,gamma,161.41218637559592
2022-04-03,gamma,185.00602438832942
2022-04-04,gamma,219.20357694782643
2022-04-05,gamma,392.8831727252626
2022-04-06,gamma,232.8367517757627
2022-04-07,gamma,270.5102645280206
2022-04-08,gamma,199.02442818459824
2022-04-09,gamma,302.6950177689421
2022-04-10,gamma,220.17080387899358
2022-04-11,gamma,201.7481446096067
2022-04-12,gamma,279.14315711149476
2022-04-13,gamma,151.3764497901052
2022-04-14,gamma,151.91600816230633
2022-04-15,gamma,204.76720227546446
2022-04-16,gamma,159.18034062520528
2022-04-17,gamma,177.00643853267286
2022-04-18,gamma,234.7151623346879
2022-04-19,gamma,350.6464198949532
2022-04-20,gamma,293.0121608423252
2022-04-21,gamma,278.1669314891041
2022-04-22,gamma,223.3722058020304
2022-04-23,gamma,382.93842985820413
2022-04-24,gamma,249.25376030929792
2022-04-25,gamma,171.77319169894287
2022-04-26,gamma,304.2666290294503
2022-04-27,gamma,178.45959836915034
2022-04-28,gamma,236.30578570042303
2022-04-29,gamma,276.8529846794522
2022-04-30,gamma,368.55563117129395
2022-05-01,gamma,273.38664508502967
2022-05-02,gamma,325.56469150791605
2022-05-03,gamma,398.2042097497676
2022-05-04,gamma,182.8722799744954
2022-05-05,gamma,218.68288137987986
2022-05-06,gamma,248.6440188994116
2022-05-07,gamma,255.45704463470784
2022-05-08,gamma,252.75526881638643
2022-05-09,gamma,376.90275063913873
2022-05-10,gamma,328.5081611167141
2022-05-11,gamma,301.97630352267595
2022-05-12,gamma,227.34317946569553
2022-05-13,gamma,355.9475960553237
2022-05-14,gamma,388.7651278712473
2022-05-15,gamma,355.2995706375566
2022-05-16,gamma,150.39127629786822
2022-05-17,gamma,309.10034254585173
2022-05-18,gamma,162.7838453605252
2022-05-19,gamma,214.40180508343047
2022-05-20,gamma,164.88117508694293
2022-05-21,gamma,300.9488632373469
2022-05-22,gamma,321.64747837315167
2022-05-23,gamma,178.62190951647628
2022-05-24,gamma,245.95972076124485
2022-05-25,gamma,264.0591272388855
2022-05-26,gamma,242.26325544022916
2022-05-27,gamma,180.25625012129825
2022-05-28,gamma,254.73694754686886
2022-05-29,gamma,337.79451195210453
2022-05-30,gamma,167.75191613331387
2022-05-31,gamma,170.04500352047586
2022-06-01,gamma,238.69282295899606
2022-06-02,gamma,385.43142790473127
2022-06-03,gamma,317.14316168072855
2022-06-04,gamma,319.6674891681412
2022-06-05,gamma,240.47999770946626
2022-06-06,gamma,298.41519780213457
2022-06-07,gamma,152.53279600693585
2022-06-08,gamma,309.02401160238554
2022-06-09,gamma,378.3217368940592
2022-06-10,gamma,303.14336708620476
2022-06-11,gamma,368.42464836658627
2022-06-12,gamma,330.9932638665234
2022-06-13,gamma,180.13960410092255
2022-06-14,gamma,375.6133268214604
2022-06-15,gamma,166.61096108894372
2022-06-16,gamma,283.491868136941
2022-06-17,gamma,185.53428094836443
2022-06-18,gamma,152.92665268272603
2022-06-19,gamma,255.50856503190977
2022-06-20,gamma,223.76017691353906
2022-06-21,gamma,271.50012344940075
2022-06-22,gamma,294.2999716836377
2022-06-23,gamma,160.93476807723684
2022-06-24,gamma,180.7508237809364
2022-06-25,gamma,289.66059911260635
2022-06-26,gamma,235.79183829316457
2022-06-27,gamma,332.293371887362
2022-06-28,gamma,313.0729121479849
2022-06-29,gamma,361.4010907474767
2022-06-30,gamma,323.12320666730636
2022-07-01,gamma,257.48276934753704
2022-07-02,gamma,318.2416555986081
2022-07-03,gamma,218.84529356385463
2022-07-04,gamma,226.5783746945532
2022-07-05,gamma,347.2462899801983
2022-07-06,gamma,261.6048791003956
2022-07-07,gamma,349.59508512958814
2022-07-08,gamma,355.6055934170696
2022-07-09,gamma,364.390584415321
2022-07-10,gamma,379.1588089603018
2022-07-11,gamma,257.746305128324
2022-07-12,gamma,229.71670458028473
2022-07-13,gamma,295.54968664852845
2022-07-14,gamma,242.7931058594069
2022-07-15,gamma,300.2685417000582
2022-07-16,gamma,326.39646566095615
2022-07-17,gamma,322.1012546230342
2022-07-18,gamma,243.63822175503034
2022-07-19,gamma,191.7150504246882
2022-07-20,gamma,257.6323346155519
2022-07-21,gamma,185.6485360204772
2022-07-22,gamma,372.52425879595205
2022-07-23,gamma,236.46936518446435
2022-07-24,gamma,188.61493680583095
2022-07-25,gamma,156.36193997643772
2022-07-26,gamma,311.4555965716211
2022-07-27,gamma,309.2255793636858
2022-07-28,gamma,235.15104164532292
2022-07-29,gamma,167.92797221191276
2022-07-30,gamma,252.407223723808
2022-07-31,gamma,227.8043737658484
2022-08-01,gamma,319.2801599337523
2022-08-02,gamma,301.44481236317256
2022-08-03,gamma,241.148432049385
2022-08-04,gamma,204.4731385637475
2022-08-05,gamma,397.00899153889793
2022-08-06,gamma,263.5004052990287
2022-08-07,gamma,322.0685589450593
2022-08-08,gamma,185.13824189459018
2022-08-09,gamma,271.39742491484947
2022-08-10,gamma,156.88417996736638
2022-08-11,gamma,276.36377947761247
2022-08-12,gamma,391.0043517794256
2022-08-13,gamma,246.05167824645005
2022-08-14,gamma,159.7490031437279
2022-08-15,gamma,157.73894772983587
2022-08-16,gamma,246.99668998671737
2022-08-17,gamma,190.00623411579852
2022-08-18,gamma,155.83802408204647
2022-08-19,gamma,339.0534034875442
2022-08-20,gamma,264.6307522204727
2022-08-21,gamma,222.31119299316362
2022-08-22,gamma,375.0207957541202
2022-08-23,gamma,179.0347400501314
2022-08-24,gamma,388.9797072388298
2022-08-25,gamma,228.4916793443382
2022-08-26,gamma,372.1009180771703
2022-08-27,gamma,300.7357191198654
2022-08-28,gamma,356.67683993537185
2022-08-29,gamma,396.0032908026161
2022-08-30,gamma,222.10135945468642
2022-08-31,gamma,390.28387135189826
2022-09-01,gamma,247.3704737256051
2022-09-02,gamma,246.3779761842306
2022-09-03,gamma,235.0967760636264
2022-09-04,gamma,285.35190183689633
2022-09-05,gamma,188.53626079462177
2022-09-06,gamma,288.42787133950276
2022-09-07,gamma,285.426203102501
2022-09-08,gamma,340.4754531512175
2022-09-09,gamma,358.41249048439636
2022-09-10,gamma,260.110337578106
2022-09-11,gamma,225.58331233787345
2022-09-12,gamma,214.83372432927362
2022-09-13,gamma,198.65595917621798
2022-09-14,gamma,164.41189554975622
2022-09-15,gamma,235.61199470867834
2022-09-16,gamma,217.5619230326958
2022-09-17,gamma,391.60434646660184
2022-09-18,gamma,289.42720656251095
2022-09-19,gamma,236.81925975762687
2022-09-20,gamma,295.11690024842403
2022-09-21,gamma,184.79917533642387
2022-09-22,gamma,261.0109373005507
2022-09-23,gamma,306.5585803552659
2022-09-24,gamma,272.22445794811284
2022-09-25,gamma,250.44470016358105
2022-09-26,gamma,398.46209722492455
2022-09-27,gamma,370.07869053723175
2022-09-28,gamma,305.85148953986004
2022-09-29,gamma,292.3443402955707
2022-09-30,gamma,305.165119956146
2022-10-01,gamma,200.32802695560832
2022-10-02,gamma,248.78443581607965
2022-10-03,gamma,159.86488322272484
2022-10-04,gamma,268.88650937170667
2022-10-05,gamma,285.7561459894158
2022-10-06,gamma,206.9374340258024
2022-10-07,gamma,391.00721179137844
2022-10-08,gamma,377.3636527343105
2022-10-09,gamma,330.53580886397646
2022-10-10,gamma,283.3466571913407
2022-10-11,gamma,367.49228991192126
2022-10-12,gamma,182.6630859558657
2022-10-13,gamma,347.6274485687212
2022-10-14,gamma,181.20520349171207
2022-10-15,gamma,348.55266563735137
2022-10-16,gamma,218.94189206283926
2022-10-17,gamma,369.27264525454723
2022-10-18,gamma,386.01052345634946
2022-10-19,gamma,187.19899235127892
2022-10-20,gamma,265.66890126634837
2022-10-21,gamma,395.2468445406713
2022-10-22,gamma,270.85185899328667
2022-10-23,gamma,365.8868806286363
2022-10-24,gamma,297.1828805328299
2022-10-25,gamma,243.83247697990046
2022-10-26,gamma,221.44588888146757
2022-10-27,gamma,200.80577277152182
2022-10-28,gamma,340.4495478444243
2022-10-29,gamma,246.635126705757
2022-10-30,gamma,277.8188655501878
2022-10-31,gamma,273.08137000029546
2022-11-01,gamma,294.3197573082828
2022-11-02,gamma,366.39428640613806
2022-11-03,gamma,395.18483589585736
2022-11-04,gamma,251.89605214345426
2022-11-05,gamma,356.87973052657577
2022-11-06,gamma,341.1319486636794
2022-11-07,gamma,293.38223786389335
2022-11-08,gamma,389.01178590298326
2022-11-09,gamma,200.1186288821007
2022-11-10,gamma,177.31605257740534
2022-11-11,gamma,363.49049173885555
2022-11-12,gamma,259.7874541584371
2022-11-13,gamma,361.7422135517651
2022-11-14,gamma,373.2725512988537
2022-11-15,gamma,165.61439840476785
2022-11-16,gamma,370.86619074651514
2022-11-17,gamma,262.07976384235553
2022-11-18,gamma,277.60812225105803
2022-11-19,gamma,306.6481277733026
2022-11-20,gamma,381.5956516825217
2022-11-21,gamma,154.77902360744102
2022-11-22,gamma,269.21086707945426
2022-11-23,gamma,321.93051060764014
2022-11-24,gamma,330.6767394245571
2022-11-25,gamma,323.133107884277
2022-11-26,gamma,183.60878235203046
2022-11-27,gamma,224.8488970929203
2022-11-28,gamma,239.67888135425335
2022-11-29,gamma,351.10930191987626
2022-11-30,gamma,219.68996810363825
2022-12-01,gamma,202.67624096680078
2022-12-02,gamma,389.36200475952404
2022-12-03,gamma,152.21582127836723
2022-12-04,gamma,399.45521392049454
2022-12-05,gamma,319.2053247143489
2022-12-06,gamma,357.11732486227925
2022-12-07,gamma,223.6548490865483
2022-12-08,gamma,153.578819416765
2022-12-09,gamma,334.46737964038255
2022-12-10,gamma,358.53614925016893
2022-12-11,gamma,335.1190329883798
2022-12-12,gamma,185.71257182520964
2022-12-13,gamma,338.35698056424224
2022-12-14,gamma,342.23069552691027
2022-12-15,gamma,314.6351289175137
2022-12-16,gamma,341.5289831988965
2022-12-17,gamma,361.480359919433
2022-12-18,gamma,303.4010285593646
2022-12-19,gamma,172.15117849241977
2022-12-20,gamma,271.9069524168027
2022-12-21,gamma,169.41233366790127
2022-12-22,gamma,251.88575775810773
2022-12-23,gamma,251.7766222814069
2022-12-24,gamma,166.5024610350604
2022-12-25,gamma,237.20513349236984
2022-12-26,gamma,177.74952469782872
2022-12-27,gamma,352.0588025023055
2022-12-28,gamma,386.9220064911177
2022-12-29,gamma,168.07911881448464
2022-12-30,gamma,388.77880182292535
2022-12-31,gamma,280.6441498341863
2023-01-01,gamma,224.89141948846847
2023-01-02,gamma,169.21551881904088
2023-01-03,gamma,275.15606701760447
2023-01-04,gamma,348.62888612268716
2023-01-05,gamma,326.77161931667456
2023-01-06,gamma,162.55650286599345
2023-01-07,gamma,168.22545884197586
2023-01-08,gamma,250.71832065815926
2023-01-09,gamma,223.82262351198582
2023-01-10,gamma,208.09608076401196
2023-01-11,gamma,220.2511247271784
2023-01-12,gamma,350.87068582422114
2023-01-13,gamma,382.3070134079635
2023-01-14,gamma,251.2756736318916
2023-01-15,gamma,376.5277505331243
2023-01-16,gamma,230.37392531197048
2023-01-17,gamma,269.1092465859479
2023-01-18,gamma,206.50724945399992
2023-01-19,gamma,310.119010543961
2023-01-20,gamma,394.74527879370225
2023-01-21,gamma,300.8732740108446
2023-01-22,gamma,239.45352102838723
2023-01-23,gamma,311.95436149763214
2023-01-24,gamma,180.7301696163469
2023-01-25,gamma,372.16477006634966
2023-01-26,gamma,275.7709876949591
2023-01-27,gamma,262.3374355099105
2023-01-28,gamma,296.4661971133798
2023-01-29,gamma,306.19596569735063
2023-01-30,gamma,167.94395155662826
2023-01-31,gamma,320.6543053058506
2023-02-01,gamma,210.4829200788824
2023-02-02,gamma,328.4881581266475
2023-02-03,gamma,355.63369859604916
2023-02-04,gamma,350.98962688813003
2023-02-05,gamma,288.1252418519723
2023-02-06,gamma,280.04247307768776
2023-02-07,gamma,185.71899033485295
2023-02-08,gamma,343.8365376007839
2023-02-09,gamma,217.85234511167857
2023-02-10,gamma,274.17385570448664
2023-02-11,gamma,221.06852323187917
2023-02-12,gamma,183.45709074992328
2023-02-13,gamma,307.38942422293417
2023-02-14,gamma,163.58300870572594
2023-02-15,gamma,337.16130853155
2023-02-16,gamma,229.39669881527917
2023-02-17,gamma,150.03367325112134
2023-02-18,gamma,277.78228480930744
2023-02-19,gamma,161.71297713190077
2023-02-20,gamma,219.04238945522485
2023-02-21,gamma,326.7441218639291
2023-02-22,gamma,165.67240540546646
2023-02-23,gamma,359.8346230890006
2023-02-24,gamma,150.95498066464577
2023-02-25,gamma,211.70596730047555
2023-02-26,gamma,335.22601403801787
2023-02-27,gamma,229.0675374323267
2023-02-28,gamma,175.47309701650337
2023-03-01,gamma,240.05847970010697
2023-03-02,gamma,217.59832159613137
2023-03-03,gamma,360.67797554013873
2023-03-04,gamma,228.33697939628578
2023-03-05,gamma,347.23311794400183
2023-03-06,gamma,372.9680362026837
2023-03-07,gamma,258.4543548941324
2023-03-08,gamma,377.485785963598
2023-03-09,gamma,244.3295134907982
2023-03-10,gamma,391.0196041225271
2023-03-11,gamma,172.32238113139323
2023-03-12,gamma,321.7548166258107
2023-03-13,gamma,273.4535101142322
2023-03-14,gamma,246.91220136391178
2023-03-15,gamma,308.17796968715027
2023-03-16,gamma,325.96427290858276
2023-03-17,gamma,151.09081741257728
2023-03-18,gamma,191.7382721867997
2023-03-19,gamma,328.2615126585797
2023-03-20,gamma,316.5963533945516
2023-03-21,gamma,391.5118762821693
2023-03-22,gamma,340.25944756269575
2023-03-23,gamma,387.6931769328345
2023-03-24,gamma,325.63512538370173
2023-03-25,gamma,224.5130521598608
2023-03-26,gamma,176.34123056271412
2023-03-27,gamma,345.4559658362339
2023-03-28,gamma,311.037305368979
2023-03-29,gamma,162.04650309832405
2023-03-30,gamma,240.01261647524458
2023-03-31,gamma,389.19995387107156
2023-04-01,gamma,275.1002864275503
2023-04-02,gamma,258.18228400492615
2023-04-03,gamma,264.4249012898235
2023-04-04,gamma,202.22068100129093
2023-04-05,gamma,242.1767927161988
2023-04-06,gamma,242.45331399679415
2023-04-07,gamma,163.0887550468681
2023-04-08,gamma,341.8919071294796
2023-04-09,gamma,254.12610797596975
2023-04-10,gamma,355.5449717041058
2023-04-11,gamma,362.58700027997384
2023-04-12,gamma,202.9985136746645
2023-04-13,gamma,314.3383705425322
2023-04-14,gamma,268.0704510407454
2023-04-15,gamma,370.03918448037126
2023-04-16,gamma,203.93516979411353
2023-04-17,gamma,319.453300077511
2023-04-18,gamma,301.93803056318063
2023-04-19,gamma,223.82536939295818
2023-04-20,gamma,184.15022591279316
2023-04-21,gamma,312.9099401193191
2023-04-22,gamma,334.6493645330827
2023-04-23,gamma,228.90683594083748
2023-04-24,gamma,311.20815100557843
2023-04-25,gamma,248.78272690287582
2023-04-26,gamma,328.3017208206544
2023-04-27,gamma,199.80381872351327
2023-04-28,gamma,372.5537506590436
2023-04-29,gamma,221.85239911639493
2023-04-30,gamma,241.94649693903824
2023-05-01,gamma,164.52298802008744
2023-05-02,gamma,177.8780530803191
2023-05-03,gamma,278.96547567808204
2023-05-04,gamma,216.89816918199287
2023-05-05,gamma,358.8700564355486
2023-05-06,gamma,153.67334716373847
2023-05-07,gamma,244.77351216798405
2023-05-08,gamma,234.33638669227315
2023-05-09,gamma,154.83190772940026
2023-05-10,gamma,181.09209975012755
2023-05-11,gamma,253.41066872965882
2023-05-12,gamma,273.2161461118617
2023-05-13,gamma,251.07243681371727
2023-05-14,gamma,282.73441960302347
2023-05-15,gamma,298.78291872642035
2023-05-16,gamma,152.4809552819589
2023-05-17,gamma,266.02378986337595
2023-05-18,gamma,390.87481022189706
2023-05-19,gamma,279.7580700323872
2023-05-20,gamma,319.3855668647383
2023-05-21,gamma,227.96596447922082
2023-05-22,gamma,343.49784453819063
2023-05-23,gamma,343.2303704690288
2023-05-24,gamma,280.3240119135347
2023-05-25,gamma,394.00345581980343
2023-05-26,gamma,181.38755369066334
2023-05-27,gamma,154.23691622239525
2023-05-28,gamma,342.539552939274
2023-05-29,gamma,351.78888434122064
2023-05-30,gamma,180.05180728014406
2023-05-31,gamma,216.39570823965153
2023-06-01,gamma,154.38809084165723
2023-06-02,gamma,223.3271526951412
2023-06-03,gamma,343.2854684796679
2023-06-04,gamma,279.4901319281447
2023-06-05,gamma,237.02389829207203
2023-06-06,gamma,242.93482372658258
2023-06-07,gamma,150.33840642886705
2023-06-08,gamma,224.95013189130896
2023-06-09,gamma,311.6146854094826
2023-06-10,gamma,393.54861095408927
2023-06-11,gamma,361.76520674597487
2023-06-12,gamma,155.89874116138228
2023-06-13,gamma,374.64015116870985
2023-06-14,gamma,345.79960332465646
2023-06-15,gamma,345.0940308927451
2023-06-16,gamma,264.4989397508929
2023-06-17,gamma,249.5013232386257
2023-06-18,gamma,225.72893220829815
2023-06-19,gamma,166.42371473859146
2023-06-20,gamma,207.05884087342477
2023-06-21,gamma,211.65090874450615
2023-06-22,gamma,271.0192674275504
2023-06-23,gamma,336.8611016491735
2023-06-24,gamma,268.45245709948665
2023-06-25,gamma,164.46111236179016
2023-06-26,gamma,389.44745024705094
2023-06-27,gamma,385.68107977352804
2023-06-28,gamma,346.2973857871021
2023-06-29,gamma,397.83197539105515
2023-06-30,gamma,286.12058320006577
2023-07-01,gamma,390.6920875633015
2023-07-02,gamma,168.9012601541877
2023-07-03,gamma,241.42018706534282
2023-07-04,gamma,206.34531700169146
2023-07-05,gamma,198.9582710335675
2023-07-06,gamma,185.20073722316903
2023-07-07,gamma,305.60341039149915
2023-07-08,gamma,345.3304639368263
2023-07-09,gamma,294.5745998550901
2023-07-10,gamma,186.74067739705242
2023-07-11,gamma,352.78094248336777
2023-07-12,gamma,308.9886767909321
2023-07-13,gamma,247.04142653174887
2023-07-14,gamma,318.53257388401573
2023-07-15,gamma,214.9762448107082
2023-07-16,gamma,236.29805212355262
2023-07-17,gamma,379.3714607829976
2023-07-18,gamma,222.6261264178551
2023-07-19,gamma,267.49706703948414
2023-07-20,gamma,372.53528434900363
2023-07-21,gamma,326.93033756688186
2023-07-22,gamma,165.5508065411757
2023-07-23,gamma,186.82576106974258
2023-07-24,gamma,151.9603976929792
2023-07-25,gamma,307.73044755729086
2023-07-26,gamma,261.9183563526046
2023-07-27,gamma,183.5687127255689
2023-07-28,gamma,389.4835302641926
2023-07-29,gamma,282.414930986405
2023-07-30,gamma,210.4733235282223
2023-07-31,gamma,275.15089278867686
2023-08-01,gamma,319.9050831837769
2023-08-02,gamma,169.0598044933911
2023-08-03,gamma,218.675953761973
2023-08-04,gamma,351.7413727209984
2023-08-05,gamma,264.9162176006653
2023-08-06,gamma,286.6442855080737
2023-08-07,gamma,258.20400055236735
2023-08-08,gamma,160.9749856607513
2023-08-09,gamma,191.43744495503898
2023-08-10,gamma,261.3854096854727
2023-08-11,gamma,202.29636635198196
2023-08-12,gamma,162.4947571649197
2023-08-13,gamma,360.91241601295593
2023-08-14,gamma,395.298132291029
2023-08-15,gamma,348.2857184991849
2023-08-16,gamma,363.4462304261667
2023-08-17,gamma,210.49428257926135
2023-08-18,gamma,390.15674387829995
2023-08-19,gamma,199.2314261133571
2023-08-20,gamma,387.8574525904581
2023-08-21,gamma,398.7048234914878
2023-08-22,gamma,327.9307014365122
2023-08-23,gamma,395.2859329479555
2023-08-24,gamma,292.38494489177594
2023-08-25,gamma,214.8854457940226
2023-08-26,gamma,259.2489714164052
2023-08-27,gamma,298.39023384469647
2023-08-28,gamma,168.27039050675376
2023-08-29,gamma,305.5858161543115
2023-08-30,gamma,395.29445919057366
2023-08-31,gamma,197.5269124459319
2023-09-01,gamma,348.14877907209586
2023-09-02,gamma,376.97469844490485
2023-09-03,gamma,385.9253982050552
2023-09-04,gamma,390.03390110136183
2023-09-05,gamma,280.364909680368
2023-09-06,gamma,394.32697699787593
2023-09-07,gamma,339.3275517836097
2023-09-08,gamma,190.41785905924047
2023-09-09,gamma,269.2250266169925
2023-09-10,gamma,329.582793843001
2023-09-11,gamma,211.83507895477084
2023-09-12,gamma,310.1537958872218
2023-09-13,gamma,316.6501197616548
2023-09-14,gamma,190.67493595214148
2023-09-15,gamma,291.27132811318904
2023-09-16,gamma,342.9067277446519
2023-09-17,gamma,274.7239161339855
2023-09-18,gamma,153.02577919402685
2023-09-19,gamma,152.25961726982305
2023-09-20,gamma,239.25733599250304
2023-09-21,gamma,381.5485171079455
2023-09-22,gamma,207.1691949009022
2023-09-23,gamma,308.5909222179218
2023-09-24,gamma,205.51896767333014
2023-09-25,gamma,230.41749741488715
2023-09-26,gamma,362.010522400371
2023-09-27,gamma,332.21536056748675
2023-09-28,gamma,173.84981932830266
2023-09-29,gamma,257.1755052466084
2023-09-30,gamma,157.2924409113161
2023-10-01,gamma,270.22253665075226
2023-10-02,gamma,315.60850292526703
2023-10-03,gamma,179.6256558995379
2023-10-04,gamma,222.2212347272914
2023-10-05,gamma,249.45915637553924
2023-10-06,gamma,379.88275616401245
2023-10-07,gamma,398.31375385574097
2023-10-08,gamma,161.22782474890397
2023-10-09,gamma,340.25198087384797
2023-10-10,gamma,242.9310166005858
2023-10-11,gamma,248.11454655737
2023-10-12,gamma,338.56624333675563
2023-10-13,gamma,379.60660803635216
2023-10-14,gamma,387.73214862563714
2023-10-15,gamma,294.2806465095802
2023-10-16,gamma,239.2802898251257
2023-10-17,gamma,346.8872714646948
2023-10-18,gamma,212.75034581557506
2023-10-19,gamma,291.01850720837945
2023-10-20,gamma,239.64461538121827
2023-10-21,gamma,314.157768426969
2023-10-22,gamma,210.09972822337673
2023-10-23,gamma,197.89823643370644
2023-10-24,gamma,379.5597716688593
2023-10-25,gamma,175.45092073738422
2023-10-26,gamma,276.48947693373293
2023-10-27,gamma,205.2131957407522
2023-10-28,gamma,159.73249083141687
2023-10-29,gamma,159.0047045728566
2023-10-30,gamma,193.80544302645683
2023-10-31,gamma,366.6925886265001
2023-11-01,gamma,220.61968599425666
2023-11-02,gamma,387.61479264382393
2023-11-03,gamma,295.4055732472984
2023-11-04,gamma,259.15354744219155
2023-11-05,gamma,295.02220866736366
2023-11-06,gamma,279.17459630656697
2023-11-07,gamma,339.69406343933133
2023-11-08,gamma,220.62401649321305
2023-11-09,gamma,238.2625979000756
2023-11-10,gamma,373.5235756333127
2023-11-11,gamma,386.6141282876014
2023-11-12,gamma,373.13955687161865
2023-11-13,gamma,254.8619984893284
2023-11-14,gamma,345.0913757517204
2023-11-15,gamma,269.0839333252747
2023-11-16,gamma,274.38496303652556
2023-11-17,gamma,201.170027264321
2023-11-18,gamma,297.7825758146291
2023-11-19,gamma,196.533974438337
2023-11-20,gamma,232.89117476679843
2023-11-21,gamma,363.7575504049838
2023-11-22,gamma,201.7689523027138
2023-11-23,gamma,167.7895712933582
2023-11-24,gamma,167.25189815320408
2023-11-25,gamma,385.196130125777
2023-11-26,gamma,276.73010949045863
2023-11-27,gamma,252.3530179542546
2023-11-28,gamma,352.7196452519796
2023-11-29,gamma,358.956481977629
2023-11-30,gamma,233.04775827890114
2023-12-01,gamma,323.4045143684488
2023-12-02,gamma,342.78070396297164
2023-12-03,gamma,313.6626717164886
2023-12-04,gamma,187.89876870002485
2023-12-05,gamma,368.97077087926425
2023-12-06,gamma,284.77363818400215
2023-12-07,gamma,220.6181065925009
2023-12-08,gamma,256.30704635942345
2023-12-09,gamma,159.39277259972684
2023-12-10,gamma,181.96670030560438
2023-12-11,gamma,341.3866876289652
2023-12-12,gamma,150.00290868884153
2023-12-13,gamma,254.14145712057305
2023-12-14,gamma,280.62754527139714
2023-12-15,gamma,163.65860500024309
2023-12-16,gamma,393.2695407430832
2023-12-17,gamma,206.531332812418
2023-12-18,gamma,226.04967990907022
2023-12-19,gamma,225.98562806375685
2023-12-20,gamma,207.60416552933748
2023-12-21,gamma,150.36845552157786
2023-12-22,gamma,332.3361985219991
2023-12-23,gamma,391.71137494982133
2023-12-24,gamma,206.07337082126128
2023-12-25,gamma,315.76179795085557
2023-12-26,gamma,335.4740817396788
2023-12-27,gamma,362.1063447726312
2023-12-28,gamma,255.6572992534023
2023-12-29,gamma,225.73272641010732
2023-12-30,gamma,231.32378350575777
2023-12-31,gamma,328.1553332746282
2024-01-01,gamma,354.194866626409
2024-01-02,gamma,195.40349193915065
2024-01-03,gamma,242.73525203944132
2024-01-04,gamma,375.4850491872875
2024-01-05,gamma,351.6733799236848
2024-01-06,gamma,396.21460069061897
2024-01-07,gamma,338.5620649205202
2024-01-08,gamma,248.29880025698057
2024-01-09,gamma,297.65945849865943
2024-01-10,gamma,315.2535635618301
2024-01-11,gamma,169.61395407928097
2024-01-12,gamma,286.12423977596626
2024-01-13,gamma,327.33020711815243
2024-01-14,gamma,191.8303260002651
2024-01-15,gamma,345.1579293563893
2024-01-16,gamma,295.9431951285279
2024-01-17,gamma,388.05544642439867
2024-01-18,gamma,160.60557455172292
2024-01-19,gamma,216.33153438886674
2024-01-20,gamma,300.388469824956
2024-01-21,gamma,224.13997805148267
2024-01-22,gamma,328.6060410178105
2024-01-23,gamma,339.7513206304827
2024-01-24,gamma,175.6289910166186
2024-01-25,gamma,278.46361605169193
2024-01-26,gamma,277.222638897764
2024-01-27,gamma,242.32019255388525
2024-01-28,gamma,383.231215642418
2024-01-29,gamma,356.8765799683053
2024-01-30,gamma,324.3023454774092
2024-01-31,gamma,328.5816589337494
2024-02-01,gamma,265.42903595327977
2024-02-02,gamma,380.248630274144
2024-02-03,gamma,323.64885681332134
2024-02-04,gamma,332.24526541395414
2024-02-05,gamma,365.4227259468363
2024-02-06,gamma,218.51789733554773
2024-02-07,gamma,351.76772596667575
2024-02-08,gamma,198.810150739123
2024-02-09,gamma,236.33548806122195
2024-02-10,gamma,233.90261356746066
2024-02-11,gamma,394.63136709728514
2024-02-12,gamma,364.1343059369817
2024-02-13,gamma,325.2924653975649
2024-02-14,gamma,331.7641904038475
2024-02-15,gamma,290.5181986006428
2024-02-16,gamma,386.77266677712976
2024-02-17,gamma,274.06468822059037
2024-02-18,gamma,245.12942746747365
2024-02-19,gamma,190.75883423289775
2024-02-20,gamma,346.55141306526446
2024-02-21,gamma,333.61098301889785
2024-02-22,gamma,246.08875963103372
2024-02-23,gamma,156.29835348980734
2024-02-24,gamma,359.74933192950266
2024-02-25,gamma,152.8544958635184
2024-02-26,gamma,325.9249449072627
2024-02-27,gamma,392.56427743151426
2024-02-28,gamma,259.41533203705086
2024-02-29,gamma,208.74335124898818
2024-03-01,gamma,326.21775251084546
2024-03-02,gamma,354.2820355038963
2024-03-03,gamma,286.6075790194618
2024-03-04,gamma,391.75881881403654
2024-03-05,gamma,162.91718041449028
2024-03-06,gamma,276.198899576132
2024-03-07,gamma,329.6134868306375
2024-03-08,gamma,365.6601177872948
2024-03-09,gamma,194.8139029769475
2024-03-10,gamma,350.0008704409204
2024-03-11,gamma,288.1767689296363
2024-03-12,gamma,249.1384204974908
2024-03-13,gamma,182.92875714477339
2024-03-14,gamma,366.3239397272281
2024-03-15,gamma,189.31830204492883
2024-03-16,gamma,227.4469648022748
2024-03-17,gamma,222.5113829906092
2024-03-18,gamma,367.85350854771355
2024-03-19,gamma,318.1757485522245
2024-03-20,gamma,349.1703492978431
2024-03-21,gamma,212.61697469812475
2024-03-22,gamma,306.21852490174973
2024-03-23,gamma,292.93649578593715
2024-03-24,gamma,358.2075941970678
2024-03-25,gamma,376.52176512031514
